1001,1018,3014,3017,,,,,,,,,,,,,,,,
2016,2017,3013,1013,1015,2018,2002,1028,1033,,,,,,,,,,,
1011,3004,,,,,,,,,,,,,,,,,,
1020,,,,,,,,,,,,,,,,,,,
1024,3004,,,,,,,,,,,,,,,,,,
2016,1010,3022,2003,3001,3028,2028,1029,2002,1004,,,,,,,,,,
1026,3028,1016,,,,,,,,,,,,,,,,,
3022,1026,2017,1004,3015,2016,3003,3001,,,,,,,,,,,,
1026,3028,1022,,,,,,,,,,,,,,,,,
2014,1010,1007,3022,3001,1004,3003,,,,,,,,,,,,,
3022,1026,3028,3031,2016,3005,1033,,,,,,,,,,,,,
3022,1026,3013,1013,3003,2011,3012,3012,1033,,,,,,,,,,,
1007,1010,1034,3022,1026,2017,3013,1020,3028,3011,1015,,,,,,,,,
1001,1013,3013,3007,1022,,,,,,,,,,,,,,,
3002,3020,3026,1022,,,,,,,,,,,,,,,,
1007,1010,1013,2007,1004,1009,,,,,,,,,,,,,,
2017,1021,1034,1018,2018,1013,2016,2006,2017,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
1001,3002,1032,1004,2016,,,,,,,,,,,,,,,
1026,3028,2005,,,,,,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,
1026,2017,,,,,,,,,,,,,,,,,,
1007,1010,3022,3003,3011,3015,1015,2018,1015,1022,2005,2002,1005,2017,,,,,,
2017,,,,,,,,,,,,,,,,,,,
3022,1009,1022,,,,,,,,,,,,,,,,,
1007,2014,3016,3022,2014,3002,2017,2016,2002,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
3016,1010,3027,3002,1015,2017,2016,2011,,,,,,,,,,,,
1020,,,,,,,,,,,,,,,,,,,
1001,3015,3028,2017,1010,,,,,,,,,,,,,,,
1025,3001,3028,2016,1010,,,,,,,,,,,,,,,
1001,1026,3003,2028,1004,2017,3005,,,,,,,,,,,,,
3028,2016,1029,2005,3012,,,,,,,,,,,,,,,
1026,3028,1009,2017,1004,,,,,,,,,,,,,,,
2014,1020,,,,,,,,,,,,,,,,,,
1015,,,,,,,,,,,,,,,,,,,
1001,1033,,,,,,,,,,,,,,,,,,
2017,3022,1026,3013,3001,3028,2015,,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,
3016,3028,1003,1033,1022,,,,,,,,,,,,,,,
3022,1026,3001,1015,2017,1029,2005,,,,,,,,,,,,,
2017,2008,,,,,,,,,,,,,,,,,,
1010,2017,1015,,,,,,,,,,,,,,,,,
3006,,,,,,,,,,,,,,,,,,,
1001,1011,2014,3022,1026,2017,3013,1020,2003,3028,3011,2016,1033,,,,,,,
1011,,,,,,,,,,,,,,,,,,,
2014,1032,1018,3001,3028,,,,,,,,,,,,,,,
3011,,,,,,,,,,,,,,,,,,,
2016,1026,3013,1020,,,,,,,,,,,,,,,,
3006,,,,,,,,,,,,,,,,,,,
3006,,,,,,,,,,,,,,,,,,,
1011,3028,,,,,,,,,,,,,,,,,,
3002,,,,,,,,,,,,,,,,,,,
1007,3002,1007,1026,1015,2016,1029,1028,,,,,,,,,,,,
1026,3014,1015,2018,,,,,,,,,,,,,,,,
1010,1026,1020,3013,3014,3026,1023,1003,1028,3024,3006,1022,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
1026,3013,2016,1028,1001,,,,,,,,,,,,,,,
3022,2002,,,,,,,,,,,,,,,,,,
1026,1002,,,,,,,,,,,,,,,,,,
3010,1007,2014,3002,1010,1026,1016,3015,3020,2016,1029,1020,2017,1022,,,,,,
2005,,,,,,,,,,,,,,,,,,,
1017,1013,2016,1029,3029,1033,,,,,,,,,,,,,,
3022,,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
3028,,,,,,,,,,,,,,,,,,,
1007,,,,,,,,,,,,,,,,,,,
2014,3002,2017,3028,3026,2016,2005,3004,1003,,,,,,,,,,,
3028,2015,2016,,,,,,,,,,,,,,,,,
1010,,,,,,,,,,,,,,,,,,,
1011,2016,,,,,,,,,,,,,,,,,,
1026,1023,1028,,,,,,,,,,,,,,,,,
3002,2002,,,,,,,,,,,,,,,,,,
3016,1022,,,,,,,,,,,,,,,,,,
2001,2014,3022,3013,1016,,,,,,,,,,,,,,,
2014,3016,1010,3022,1032,1020,1013,2003,3028,1012,2018,2016,1028,1033,,,,,,
1011,3002,1007,1026,3013,1032,3011,3018,,,,,,,,,,,,
3015,2016,2011,,,,,,,,,,,,,,,,,
3004,1010,1007,3022,1026,1020,3015,3027,1033,2018,2002,3001,1012,2010,1028,,,,,
1026,2011,,,,,,,,,,,,,,,,,,
3022,3028,3031,1004,,,,,,,,,,,,,,,,
1001,1017,3028,2011,1023,1022,,,,,,,,,,,,,,
1032,3028,2017,2016,1024,1023,,,,,,,,,,,,,,
3013,,,,,,,,,,,,,,,,,,,
2016,3022,2017,,,,,,,,,,,,,,,,,
3028,2002,,,,,,,,,,,,,,,,,,
1015,2016,,,,,,,,,,,,,,,,,,
1010,3022,1032,1018,2018,1022,2016,2011,1024,1004,1033,,,,,,,,,
3002,,,,,,,,,,,,,,,,,,,
1007,3002,1026,2017,3013,1015,1015,1022,1023,,,,,,,,,,,
3002,1026,2017,1020,1017,1033,3017,,,,,,,,,,,,,
2017,2014,1010,3022,3031,3011,1022,1028,,,,,,,,,,,,
1026,2017,1033,,,,,,,,,,,,,,,,,
2017,3019,,,,,,,,,,,,,,,,,,
1001,2014,3016,3022,1026,2017,1020,1033,3001,1004,,,,,,,,,,
3022,1026,2005,1033,,,,,,,,,,,,,,,,
3016,1032,1018,2018,3002,3028,3011,1015,1023,3005,,,,,,,,,,
1001,1024,1022,,,,,,,,,,,,,,,,,
1021,2028,2008,3018,whole weat flour,2016,1033,,,,,,,,,,,,,
1026,1032,2017,1024,,,,,,,,,,,,,,,,
2014,3002,1010,1032,1015,1004,,,,,,,,,,,,,,
1026,1032,1020,1017,3031,,,,,,,,,,,,,,,
1011,,,,,,,,,,,,,,,,,,,
1004,3012,1022,,,,,,,,,,,,,,,,,
3027,1033,,,,,,,,,,,,,,,,,,
1011,2014,1007,3022,3013,1020,3003,3001,1004,3015,2015,,,,,,,,,
1032,3029,1020,1033,,,,,,,,,,,,,,,,
1010,3022,1026,1033,3028,2015,,,,,,,,,,,,,,
3028,,,,,,,,,,,,,,,,,,,
1007,1021,1026,3013,1032,2018,1009,3007,whole weat flour,1015,2016,3001,1020,,,,,,,
3028,,,,,,,,,,,,,,,,,,,
3028,2005,,,,,,,,,,,,,,,,,,
1001,1026,3028,,,,,,,,,,,,,,,,,
1025,3011,,,,,,,,,,,,,,,,,,
2016,1010,1026,1030,2016,3005,1022,,,,,,,,,,,,,
2016,1010,3022,3011,1022,,,,,,,,,,,,,,,
1001,1021,3002,3022,1025,2003,1013,2012,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
3016,3002,1022,2016,1029,1022,,,,,,,,,,,,,,
3002,1026,1032,1020,2018,3028,1023,3001,1033,,,,,,,,,,,
2014,3001,,,,,,,,,,,,,,,,,,
1016,,,,,,,,,,,,,,,,,,,
3016,3022,1024,,,,,,,,,,,,,,,,,
1026,1020,1033,3028,1016,3011,1033,,,,,,,,,,,,,
2013,3022,1026,3027,1015,2017,2017,,,,,,,,,,,,,
3004,1007,1026,1032,1015,,,,,,,,,,,,,,,
3013,1004,3011,2016,1022,3029,1023,2002,3001,1010,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,
1032,1022,,,,,,,,,,,,,,,,,,
3004,3002,1010,1026,1013,,,,,,,,,,,,,,,
2014,3016,1026,2017,3013,1032,1020,3028,3011,,,,,,,,,,,
1010,,,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
1022,2016,1023,,,,,,,,,,,,,,,,,
1026,1017,1013,1015,3019,1033,,,,,,,,,,,,,,
1026,1004,3012,,,,,,,,,,,,,,,,,
1001,3016,1026,,,,,,,,,,,,,,,,,
1026,1016,,,,,,,,,,,,,,,,,,
1029,,,,,,,,,,,,,,,,,,,
3004,3016,1010,3022,1026,2017,1020,3013,3028,3005,,,,,,,,,,
3022,1032,3011,3015,2017,1004,,,,,,,,,,,,,,
1011,1010,2017,2005,,,,,,,,,,,,,,,,
2002,3013,2016,1022,,,,,,,,,,,,,,,,
2017,2014,1026,1032,2028,1015,2016,1033,,,,,,,,,,,,
1026,3012,3001,,,,,,,,,,,,,,,,,
3013,1020,1022,3012,1004,,,,,,,,,,,,,,,
3011,2017,,,,,,,,,,,,,,,,,,
1011,2016,1018,3028,2010,2017,2016,,,,,,,,,,,,,
2017,2011,1022,,,,,,,,,,,,,,,,,
3003,2017,,,,,,,,,,,,,,,,,,
3016,3002,1010,3013,1032,3014,1015,2018,2017,1033,,,,,,,,,,
1001,3002,3028,3011,2016,1029,1024,1022,1020,3005,,,,,,,,,,
1026,3013,3028,,,,,,,,,,,,,,,,,
3010,2017,1027,1033,,,,,,,,,,,,,,,,
2016,1026,2017,1032,3015,2018,1022,2017,,,,,,,,,,,,
1007,2001,1013,3020,3012,2002,1022,,,,,,,,,,,,,
1001,3004,3022,1017,2003,3028,2016,2005,3001,3001,1020,,,,,,,,,
2014,3016,1010,3022,1026,1032,3026,1015,2016,2011,1029,1033,,,,,,,,
3002,1026,1015,2017,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
3022,1026,1010,1020,1033,,,,,,,,,,,,,,,
3016,,,,,,,,,,,,,,,,,,,
1026,1029,1033,,,,,,,,,,,,,,,,,
1026,2018,1022,,,,,,,,,,,,,,,,,
3004,3001,3011,3012,1023,1010,1004,1022,,,,,,,,,,,,
3016,3022,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
2017,2016,1013,2016,1024,3019,3005,1033,,,,,,,,,,,,
1008,2017,3015,1024,,,,,,,,,,,,,,,,
1026,3007,2017,2005,3001,,,,,,,,,,,,,,,
1011,1001,3004,3016,3028,3011,3001,1028,,,,,,,,,,,,
3013,,,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
1007,1010,1004,3009,,,,,,,,,,,,,,,,
2014,3016,3022,1026,1032,1017,2018,2017,2017,,,,,,,,,,,
1018,1033,,,,,,,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
2016,3011,1033,,,,,,,,,,,,,,,,,
3001,3028,,,,,,,,,,,,,,,,,,
3022,3028,3011,2005,,,,,,,,,,,,,,,,
1007,2014,2017,1029,,,,,,,,,,,,,,,,
1001,3002,3026,1015,2017,2016,2005,2011,,,,,,,,,,,,
2006,,,,,,,,,,,,,,,,,,,
1011,3016,1010,3028,2028,2010,2011,2005,1022,,,,,,,,,,,
1011,1010,1020,3028,2005,1012,1022,,,,,,,,,,,,,
1011,1001,2016,1007,3022,3028,1016,1033,1022,,,,,,,,,,,
3016,3002,1032,1013,3011,2005,,,,,,,,,,,,,,
3022,,,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
2017,3022,1020,3027,1013,3013,1029,3012,1010,,,,,,,,,,,
3022,1020,3002,3001,3028,1015,1030,1010,3001,1028,1022,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
1001,1021,3022,1032,2018,3004,2017,2016,,,,,,,,,,,,
1001,3016,1026,1032,1020,1004,2017,,,,,,,,,,,,,
2016,1010,1007,3022,1026,2017,1013,3001,3028,2005,1024,1028,,,,,,,,
2017,2011,,,,,,,,,,,,,,,,,,
1025,2003,3012,2002,1009,,,,,,,,,,,,,,,
2016,1020,,,,,,,,,,,,,,,,,,
2017,2014,2013,1010,1032,2016,,,,,,,,,,,,,,
1011,3016,2001,1018,3003,3011,2028,3005,,,,,,,,,,,,
1001,1026,2017,3001,1004,1015,1020,2015,3017,1022,,,,,,,,,,
2017,3002,1013,,,,,,,,,,,,,,,,,
1017,2018,3028,1020,,,,,,,,,,,,,,,,
1029,,,,,,,,,,,,,,,,,,,
2016,1020,1033,2018,1009,2003,1004,2017,2016,1029,,,,,,,,,,
1011,3004,2016,1007,1021,2014,1010,3022,1026,3001,3031,1015,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
1020,3011,2016,1024,2015,1022,,,,,,,,,,,,,,
1001,2014,1010,3022,1026,3028,3031,1015,2017,,,,,,,,,,,
1010,3022,1026,1015,,,,,,,,,,,,,,,,
1006,,,,,,,,,,,,,,,,,,,
1011,1010,1007,3022,2017,3001,3020,1024,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,
2016,2005,1006,,,,,,,,,,,,,,,,,
3011,1023,,,,,,,,,,,,,,,,,,
2015,3012,,,,,,,,,,,,,,,,,,
1001,,,,,,,,,,,,,,,,,,,
2018,,,,,,,,,,,,,,,,,,,
3011,,,,,,,,,,,,,,,,,,,
3011,,,,,,,,,,,,,,,,,,,
2013,1020,3026,1030,1006,1004,1022,,,,,,,,,,,,,
3016,3028,,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
1007,1022,,,,,,,,,,,,,,,,,,
3016,3022,1026,3027,3003,3031,3011,1016,2010,1015,2016,1028,1033,1022,,,,,,
2002,,,,,,,,,,,,,,,,,,,
3013,1032,1020,2003,,,,,,,,,,,,,,,,
2017,2013,3022,3011,2005,3026,2018,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
1034,1026,3027,3028,3011,2017,1023,,,,,,,,,,,,,
1032,,,,,,,,,,,,,,,,,,,
1001,1010,2018,whole weat flour,1029,2005,1022,1022,,,,,,,,,,,,
3016,2001,1032,3005,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,
1024,1004,,,,,,,,,,,,,,,,,,
2017,2014,1007,3022,1026,1032,2005,3014,2018,3007,,,,,,,,,,
1011,2014,2017,1020,1033,1004,,,,,,,,,,,,,,
1002,3028,3003,,,,,,,,,,,,,,,,,
2013,1010,3022,1025,1032,2003,1031,1022,,,,,,,,,,,,
3016,1010,3022,1020,2002,3028,,,,,,,,,,,,,,
1011,2005,1006,,,,,,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
1007,1026,,,,,,,,,,,,,,,,,,
3001,1004,2028,,,,,,,,,,,,,,,,,
1034,1026,1032,1033,3001,3014,1015,2018,2015,2010,2011,1024,,,,,,,,
2016,1027,,,,,,,,,,,,,,,,,,
3016,2017,2005,3005,,,,,,,,,,,,,,,,
1001,2014,2010,1023,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
3016,2002,1010,3001,,,,,,,,,,,,,,,,
1001,,,,,,,,,,,,,,,,,,,
1026,1004,1029,3012,3003,,,,,,,,,,,,,,,
1017,3013,1027,1020,,,,,,,,,,,,,,,,
1011,1001,2016,1010,1026,1032,3013,2005,,,,,,,,,,,,
1032,2017,2016,2005,3001,1033,,,,,,,,,,,,,,
3022,2010,2016,1022,,,,,,,,,,,,,,,,
1032,2017,,,,,,,,,,,,,,,,,,
1026,2001,3011,2017,2016,3012,3001,1028,2002,,,,,,,,,,,
2016,3028,1006,1022,3029,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,,,
3022,1026,1029,3001,,,,,,,,,,,,,,,,
2017,1007,1010,1026,3013,1020,3014,3026,2018,1022,,,,,,,,,,
1010,3022,2003,2016,3001,1010,,,,,,,,,,,,,,
3016,,,,,,,,,,,,,,,,,,,
2014,3016,1022,2016,1029,1024,1020,,,,,,,,,,,,,
1011,2014,2013,1026,1032,3001,1012,1023,3003,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,
3002,2017,2016,1029,1024,1033,,,,,,,,,,,,,,
1001,3011,1023,,,,,,,,,,,,,,,,,
3028,1020,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,
1001,1010,1032,3031,,,,,,,,,,,,,,,,
3002,1018,1016,1015,2017,3001,1020,1022,,,,,,,,,,,,
1026,3011,1033,,,,,,,,,,,,,,,,,
1011,1010,1007,1024,,,,,,,,,,,,,,,,
3022,1032,1020,1004,1029,3001,1004,1033,,,,,,,,,,,,
2017,1024,2011,,,,,,,,,,,,,,,,,
1026,1020,3028,1022,,,,,,,,,,,,,,,,
1026,2001,3031,1027,,,,,,,,,,,,,,,,
3010,3013,3001,1022,,,,,,,,,,,,,,,,
1026,3028,,,,,,,,,,,,,,,,,,
2016,1007,,,,,,,,,,,,,,,,,,
3001,,,,,,,,,,,,,,,,,,,
1010,3022,1026,1025,3002,1015,,,,,,,,,,,,,,
1001,1010,2005,,,,,,,,,,,,,,,,,
2017,2016,,,,,,,,,,,,,,,,,,
1011,,,,,,,,,,,,,,,,,,,
2016,1020,,,,,,,,,,,,,,,,,,
3013,1027,,,,,,,,,,,,,,,,,,
3016,2013,1026,1004,1015,1029,3005,1028,1022,,,,,,,,,,,
3004,3016,1026,2001,1025,1032,1033,3002,1004,1015,1029,1028,,,,,,,,
3016,3022,2017,1020,1016,3015,1029,3001,1022,,,,,,,,,,,
1026,1020,,,,,,,,,,,,,,,,,,
1026,3013,3011,1029,1033,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,
3010,1029,2011,3001,2017,,,,,,,,,,,,,,,
2013,1026,2017,3001,3003,,,,,,,,,,,,,,,
3022,2005,1024,2011,1009,2015,1033,,,,,,,,,,,,,
2013,1020,3003,,,,,,,,,,,,,,,,,
1007,1026,2017,1032,1032,1029,,,,,,,,,,,,,,
1032,,,,,,,,,,,,,,,,,,,
2013,1029,1023,1027,,,,,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,,
1026,1032,2017,,,,,,,,,,,,,,,,,
1011,3002,3022,2001,3031,2016,,,,,,,,,,,,,,
3002,1010,1026,1032,1004,2016,3001,3005,,,,,,,,,,,,
3002,3028,2017,2016,1033,,,,,,,,,,,,,,,
3022,1026,3031,,,,,,,,,,,,,,,,,
1021,,,,,,,,,,,,,,,,,,,
2016,1010,3022,1026,1020,3001,3011,2015,,,,,,,,,,,,
3011,2017,1033,,,,,,,,,,,,,,,,,
1033,,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
3004,2016,1026,3011,2005,3014,whole weat flour,2016,2005,,,,,,,,,,,
1026,2015,1023,1020,1033,,,,,,,,,,,,,,,
1007,1026,2017,1032,1013,3001,3028,1022,2005,,,,,,,,,,,
3002,3022,3013,1032,1020,2018,3015,1029,,,,,,,,,,,,
1007,1007,1026,1028,,,,,,,,,,,,,,,,
1003,,,,,,,,,,,,,,,,,,,
3022,1025,,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
1010,3022,3028,,,,,,,,,,,,,,,,,
2016,1013,3026,,,,,,,,,,,,,,,,,
2016,1026,1018,1033,,,,,,,,,,,,,,,,
1033,,,,,,,,,,,,,,,,,,,
3028,,,,,,,,,,,,,,,,,,,
1007,3022,1018,1015,1029,1033,1004,,,,,,,,,,,,,
1001,3004,1026,3028,1029,3004,3001,1010,1020,3024,1022,,,,,,,,,
3031,2016,1029,2005,,,,,,,,,,,,,,,,
2016,1026,2017,1002,1013,3028,3031,3011,,,,,,,,,,,,
1010,3022,,,,,,,,,,,,,,,,,,
1021,3022,1026,2017,,,,,,,,,,,,,,,,
1010,1034,3022,1026,1032,3028,3014,1015,1015,1029,2017,,,,,,,,,
2002,,,,,,,,,,,,,,,,,,,
3022,1026,3031,1024,,,,,,,,,,,,,,,,
3016,1026,3013,1032,1020,3015,3001,1028,,,,,,,,,,,,
1011,2016,1033,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
2014,1026,,,,,,,,,,,,,,,,,,
2016,3016,3002,3022,1020,1017,1004,2005,1001,,,,,,,,,,,
1026,3013,2015,,,,,,,,,,,,,,,,,
1021,3015,1004,3011,,,,,,,,,,,,,,,,
3015,,,,,,,,,,,,,,,,,,,
1001,2017,2016,1007,1010,3022,1032,2003,1009,3001,1005,,,,,,,,,
2016,1010,1032,1018,3015,3026,2016,1033,,,,,,,,,,,,
2016,1007,1021,3022,1026,3028,,,,,,,,,,,,,,
3016,3002,1010,3022,1026,2017,,,,,,,,,,,,,,
1011,1001,2016,1007,1034,1026,3027,1002,3001,3028,2005,1020,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
1010,2016,1006,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
2016,1010,3022,1026,3001,3011,,,,,,,,,,,,,,
3002,1010,3022,1026,3028,3031,1024,1033,2017,,,,,,,,,,,
3031,,,,,,,,,,,,,,,,,,,
3022,3013,,,,,,,,,,,,,,,,,,
1007,3022,3015,3011,3012,1010,,,,,,,,,,,,,,
3012,,,,,,,,,,,,,,,,,,,
1007,1026,3001,3028,1015,2017,1033,,,,,,,,,,,,,
2016,3001,2005,2011,,,,,,,,,,,,,,,,
1011,1007,1008,3022,2005,3004,1028,1033,,,,,,,,,,,,
3004,1018,2018,1022,2017,1028,,,,,,,,,,,,,,
3016,1008,,,,,,,,,,,,,,,,,,
3028,1004,1022,,,,,,,,,,,,,,,,,
1011,1021,2013,1007,3022,1026,3013,2001,3028,3003,1033,,,,,,,,,
1026,2017,3015,,,,,,,,,,,,,,,,,
1010,1007,3022,,,,,,,,,,,,,,,,,
3028,3031,2016,,,,,,,,,,,,,,,,,
3002,1010,1007,3022,1013,3011,,,,,,,,,,,,,,
3028,,,,,,,,,,,,,,,,,,,
1011,2017,1010,1026,3001,3017,,,,,,,,,,,,,,
1011,1001,1007,3016,2013,1010,3022,1026,1032,1017,3015,2002,1032,3028,,,,,,
2014,3016,3002,1010,3022,,,,,,,,,,,,,,,
3011,,,,,,,,,,,,,,,,,,,
3022,1026,1013,1016,3015,1030,1022,3012,2017,,,,,,,,,,,
3004,1026,1004,1033,,,,,,,,,,,,,,,,
1015,1033,1022,,,,,,,,,,,,,,,,,
2014,1026,1032,1020,3028,,,,,,,,,,,,,,,
1001,1026,3027,3028,3031,2005,,,,,,,,,,,,,,
2016,2002,3024,,,,,,,,,,,,,,,,,
2014,2017,2014,3013,1015,1003,1033,,,,,,,,,,,,,
3022,1012,whole weat flour,,,,,,,,,,,,,,,,,
3004,3016,1004,3011,1023,1027,,,,,,,,,,,,,,
1001,3028,1022,,,,,,,,,,,,,,,,,
1001,2017,1010,3022,1032,1020,3028,3011,,,,,,,,,,,,
1001,2014,1032,3001,3028,3004,2016,,,,,,,,,,,,,
1001,3004,3016,1026,1032,1009,3028,1031,3012,1028,1033,,,,,,,,,
3005,3024,,,,,,,,,,,,,,,,,,
1007,2014,3016,1026,1025,1013,3028,3031,3007,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
1018,3028,,,,,,,,,,,,,,,,,,
2016,1015,1004,,,,,,,,,,,,,,,,,
3016,2013,1034,3020,1022,,,,,,,,,,,,,,,
3015,2011,1033,,,,,,,,,,,,,,,,,
3016,1010,3022,1032,1020,3028,1015,2017,2016,1033,,,,,,,,,,
1001,2017,1026,3002,1013,3028,3020,1015,2018,3007,3005,,,,,,,,,
1011,3028,1004,1022,,,,,,,,,,,,,,,,
3028,,,,,,,,,,,,,,,,,,,
1001,1018,3011,1015,2010,1015,1023,,,,,,,,,,,,,
2011,3004,,,,,,,,,,,,,,,,,,
2016,1007,1010,3022,1013,1015,2011,,,,,,,,,,,,,
1004,,,,,,,,,,,,,,,,,,,
1010,1026,1004,1033,,,,,,,,,,,,,,,,
1011,2005,,,,,,,,,,,,,,,,,,
2014,2015,whole weat flour,,,,,,,,,,,,,,,,,
3028,3011,,,,,,,,,,,,,,,,,,
3016,1026,3013,1032,3028,1027,,,,,,,,,,,,,,
2018,1029,,,,,,,,,,,,,,,,,,
1001,3004,2016,3022,1026,2001,1020,1016,1029,1022,3012,,,,,,,,,
1011,2016,2014,3002,3013,1023,3001,3005,1022,,,,,,,,,,,
2005,1022,,,,,,,,,,,,,,,,,,
3010,,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,,
3016,1026,3001,3011,1015,1022,2012,3005,2002,,,,,,,,,,,
1007,2014,1010,1010,,,,,,,,,,,,,,,,
1026,3028,,,,,,,,,,,,,,,,,,
2017,2016,,,,,,,,,,,,,,,,,,
2016,3002,1010,3022,3013,1025,1015,1033,,,,,,,,,,,,
2016,3016,1010,1020,1013,2005,,,,,,,,,,,,,,
3002,3022,1032,1020,3001,3031,1022,1010,2017,,,,,,,,,,,
1010,,,,,,,,,,,,,,,,,,,
2014,3016,3002,3022,1032,1018,2018,1029,3005,2017,,,,,,,,,,
1001,1007,3016,3022,2017,1032,1018,2014,3027,1012,2008,whole weat flour,1033,,,,,,,
1010,3022,1026,3027,3028,1015,1022,,,,,,,,,,,,,
1010,,,,,,,,,,,,,,,,,,,
3016,1018,3031,3018,1028,,,,,,,,,,,,,,,
3002,1010,2003,3028,1024,,,,,,,,,,,,,,,
3013,1032,3001,1004,2017,3012,,,,,,,,,,,,,,
1007,1010,3022,1026,3013,cream,3001,2016,1029,,,,,,,,,,,
1011,1010,2017,1024,3005,,,,,,,,,,,,,,,
1010,3022,1018,1033,3028,whole weat flour,1022,3029,1023,3003,1027,,,,,,,,,
1011,3002,1010,3022,1026,1025,2016,,,,,,,,,,,,,
1021,1010,3022,1026,3015,3024,1033,,,,,,,,,,,,,
3015,2005,,,,,,,,,,,,,,,,,,
3016,1008,1010,3022,3028,3029,2005,,,,,,,,,,,,,
3002,,,,,,,,,,,,,,,,,,,
2014,3013,1016,2028,,,,,,,,,,,,,,,,
1029,1003,,,,,,,,,,,,,,,,,,
1011,3004,2017,2003,3001,3011,3020,2018,1022,1033,,,,,,,,,,
1026,3001,3026,,,,,,,,,,,,,,,,,
1021,3011,2011,,,,,,,,,,,,,,,,,
3012,1020,,,,,,,,,,,,,,,,,,
2016,3001,,,,,,,,,,,,,,,,,,
1021,3002,1010,3022,1026,1020,2018,3031,2008,2017,,,,,,,,,,
1011,1020,1022,1004,,,,,,,,,,,,,,,,
1033,3011,,,,,,,,,,,,,,,,,,
1033,,,,,,,,,,,,,,,,,,,
3015,3028,3031,1033,1022,,,,,,,,,,,,,,,
3002,1022,,,,,,,,,,,,,,,,,,
3016,3002,1008,1026,,,,,,,,,,,,,,,,
1021,1008,1010,3022,2015,1001,2017,,,,,,,,,,,,,
3010,1015,1022,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,
1026,,,,,,,,,,,,,,,,,,,
3016,1010,3028,1033,,,,,,,,,,,,,,,,
1026,2017,1032,3028,1005,1033,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
1026,3013,1020,,,,,,,,,,,,,,,,,
1011,3022,2018,whole weat flour,3012,1028,,,,,,,,,,,,,,
2014,3016,,,,,,,,,,,,,,,,,,
1021,2014,3011,1029,1022,1005,,,,,,,,,,,,,,
cream,,,,,,,,,,,,,,,,,,,
1032,1018,3003,2017,2005,,,,,,,,,,,,,,,
1001,1010,3022,1026,3026,2028,1010,1033,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,
3007,,,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,
2017,1007,1010,3022,1026,1020,3020,2016,,,,,,,,,,,,
1034,1026,3011,,,,,,,,,,,,,,,,,
1011,3001,,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,
